file_index,tile_id,unique_number,Memo,Scale,Significant,Marginal,Subtraction,Error
574,T00434,6238,nan,zscale,0,0,0,0
575,T00434,6244,nan,zscale,0,0,0,0
576,T00434,6251,nan,zscale,0,0,0,0
577,T00434,6252,nan,zscale,0,0,0,0
578,T00434,6262,nan,zscale,0,0,0,0
579,T00434,6266,nan,zscale,0,0,0,0
580,T00434,6274,nan,zscale,0,0,0,0
581,T00434,6281,nan,zscale,0,0,0,0
582,T00434,6295,nan,zscale,0,0,0,0
583,T00434,6302,nan,zscale,0,0,0,0
584,T00434,6312,nan,zscale,0,0,0,0
585,T00434,6329,nan,zscale,0,0,0,0
586,T00434,6338,nan,zscale,0,0,0,0
587,T00434,6343,nan,zscale,0,0,0,0
588,T00434,6344,nan,zscale,0,0,0,0
589,T00434,6348,nan,zscale,0,0,0,0
590,T00434,6351,nan,zscale,0,0,0,0
591,T00434,6357,nan,zscale,0,0,0,0
592,T00434,6370,nan,zscale,0,0,0,0
593,T00434,6374,nan,zscale,0,0,0,0
594,T00434,6375,nan,zscale,0,0,0,0
595,T00434,6376,nan,zscale,0,0,0,0
596,T00434,6377,nan,zscale,0,0,0,0
597,T00434,6382,nan,zscale,0,0,0,0
598,T00434,6386,nan,zscale,0,0,0,0
599,T00434,6400,nan,zscale,0,0,0,0
600,T00434,6405,nan,zscale,0,0,0,0
601,T00434,6410,nan,zscale,0,0,0,0
602,T00434,6451,nan,zscale,0,0,0,0
603,T00434,6470,nan,zscale,0,0,0,0
604,T00434,6504,nan,zscale,0,0,0,0
605,T00434,6506,nan,zscale,0,0,0,0
606,T00434,6509,nan,zscale,0,0,0,0
607,T00434,6511,nan,zscale,0,0,0,0
608,T00434,6536,nan,zscale,0,0,0,0
609,T00434,6540,nan,zscale,0,0,0,0
610,T00434,6541,nan,zscale,0,0,0,0
611,T00434,6552,nan,zscale,0,0,0,0
612,T00434,6558,nan,zscale,0,0,0,0
613,T00434,6567,nan,zscale,0,0,0,0
614,T00434,6610,nan,zscale,0,0,0,0
615,T00434,6614,nan,zscale,0,0,0,0
616,T00434,6632,nan,zscale,0,0,0,0
617,T00434,6634,nan,zscale,0,0,0,0
618,T00434,6641,nan,zscale,0,0,0,0
619,T00434,6648,nan,zscale,0,0,0,0
620,T00434,6652,nan,zscale,0,0,0,0
621,T00434,6654,nan,zscale,0,0,0,0
622,T00434,6722,nan,zscale,0,0,0,0
623,T00434,6789,nan,zscale,0,0,0,0
624,T00434,6814,nan,zscale,0,0,0,0
625,T00434,6826,nan,zscale,0,0,0,0
626,T00434,6828,nan,zscale,0,0,0,0
627,T00434,6831,nan,zscale,0,0,0,0
628,T00434,6835,nan,zscale,0,0,0,0
629,T00434,6863,nan,zscale,0,0,0,0
630,T00434,6868,nan,zscale,0,0,0,0
631,T00434,6882,nan,zscale,0,0,0,0
632,T00434,6884,nan,zscale,0,0,0,0
633,T00434,6893,nan,zscale,0,0,0,0
634,T00434,6900,nan,zscale,0,0,0,0
635,T00434,6958,nan,zscale,0,0,0,0
636,T00434,6981,nan,zscale,0,0,0,0
637,T00434,6983,nan,zscale,0,0,0,0
638,T00434,6987,nan,zscale,0,0,0,0
639,T00434,7013,nan,zscale,0,0,0,0
640,T00434,7030,nan,zscale,0,0,0,0
641,T00434,7035,nan,zscale,0,0,0,0
642,T00434,7038,nan,zscale,0,0,0,0
643,T00434,7044,nan,zscale,0,0,0,0
644,T00434,7066,nan,zscale,0,0,0,0
645,T00434,7088,nan,zscale,0,0,0,0
646,T00434,7092,nan,zscale,0,0,0,0
647,T00434,7093,nan,zscale,0,0,0,0
648,T00434,7100,nan,zscale,0,0,0,0
649,T00434,7101,nan,zscale,0,0,0,0
650,T00434,7113,nan,zscale,0,0,0,0
651,T00434,7124,nan,zscale,0,0,0,0
652,T00434,7129,nan,zscale,0,0,0,0
653,T00434,7134,nan,zscale,0,0,0,0
654,T00434,7140,nan,zscale,0,0,0,0
655,T00434,7150,nan,zscale,0,0,0,0
656,T00434,7153,nan,zscale,0,0,0,0
657,T00434,7168,nan,zscale,0,0,0,0
658,T00434,7207,nan,zscale,0,0,0,0
659,T00434,7288,nan,zscale,0,0,0,0
660,T00434,7304,nan,zscale,0,0,0,0
661,T00434,7329,nan,zscale,0,0,0,0
662,T00434,7343,nan,zscale,0,0,0,0
663,T00434,7344,nan,zscale,0,0,0,0
664,T00434,7367,nan,zscale,0,0,0,0
665,T00434,7371,nan,zscale,0,0,0,0
666,T00434,7377,nan,zscale,0,0,0,0
667,T00434,7424,nan,zscale,0,0,0,0
668,T00434,7453,nan,zscale,0,0,0,0
669,T00434,7483,nan,zscale,0,0,0,0
670,T00434,7513,nan,zscale,0,0,0,0
671,T00434,7573,nan,zscale,0,0,0,0
672,T00434,7582,nan,zscale,0,0,0,0
673,T00434,7609,nan,zscale,0,0,0,0
674,T00434,7624,nan,zscale,0,0,0,0
675,T00434,7652,nan,zscale,0,0,0,0
676,T00434,7684,nan,zscale,0,0,0,0
677,T00434,7687,nan,zscale,0,0,0,0
678,T00434,7699,nan,zscale,0,0,0,0
679,T00434,7719,nan,zscale,0,0,0,0
680,T00434,7815,nan,zscale,0,0,0,0
681,T00434,7817,nan,zscale,0,0,0,0
682,T00434,7825,nan,zscale,0,0,0,0
683,T00434,7828,nan,zscale,0,0,0,0
684,T00434,7845,nan,zscale,0,0,0,0
685,T00434,7856,nan,zscale,0,0,0,0
686,T00434,7873,nan,zscale,0,0,0,0
687,T00434,7886,nan,zscale,0,0,0,0
688,T00434,7893,nan,zscale,0,0,0,0
689,T00434,7894,nan,zscale,0,0,0,0
690,T00434,7897,nan,zscale,0,0,0,0
691,T00434,7901,nan,zscale,0,0,0,0
692,T00434,7911,nan,zscale,0,0,0,0
693,T00434,7918,nan,zscale,0,0,0,0
694,T00434,7921,nan,zscale,0,0,0,0
695,T00434,7925,nan,zscale,0,0,0,0
696,T00434,7955,nan,zscale,0,0,0,0
697,T00434,7968,nan,zscale,0,0,0,0
698,T00434,8005,nan,zscale,0,0,0,0
699,T00434,8050,nan,zscale,0,0,0,0
700,T00434,8064,nan,zscale,0,0,0,0
701,T00434,8090,nan,zscale,0,0,0,0
702,T00434,8110,nan,zscale,0,0,0,0
703,T00434,8123,nan,zscale,0,0,0,0
704,T00434,8179,nan,zscale,0,0,0,0
705,T00434,8219,nan,zscale,0,0,0,0
706,T00434,8230,nan,zscale,0,0,0,0
707,T00434,8256,nan,zscale,0,0,0,0
708,T00434,8341,nan,zscale,0,0,0,0
709,T00434,8342,nan,zscale,0,0,0,0
710,T00434,8354,nan,zscale,0,0,0,0
711,T00434,8363,nan,zscale,0,0,0,0
712,T00434,8368,nan,zscale,0,0,0,0
713,T00434,8402,nan,zscale,0,0,0,0
714,T00434,8414,nan,zscale,0,0,0,0
715,T00434,8430,nan,zscale,0,0,0,0
716,T00434,8440,nan,zscale,0,0,0,0
717,T00434,8458,nan,zscale,0,0,0,0
718,T00434,8459,nan,zscale,0,0,0,0
719,T00434,8506,nan,zscale,0,0,0,0
720,T00434,8519,nan,zscale,0,0,0,0
721,T00434,8564,nan,zscale,0,0,0,0
722,T00434,8567,nan,zscale,0,0,0,0
723,T00434,8572,nan,zscale,0,0,0,0
724,T00434,8576,nan,zscale,0,0,0,0
725,T00434,8594,nan,zscale,0,0,0,0
726,T00434,8598,nan,zscale,0,0,0,0
727,T00434,8602,nan,zscale,0,0,0,0
728,T00434,8614,nan,zscale,0,0,0,0
729,T00434,8642,nan,zscale,0,0,0,0
730,T00434,8656,nan,zscale,0,0,0,0
731,T00434,8664,nan,zscale,0,0,0,0
732,T00434,8707,nan,zscale,0,0,0,0
733,T00434,8716,nan,zscale,0,0,0,0
734,T00434,8731,nan,zscale,0,0,0,0
735,T00434,8745,nan,zscale,0,0,0,0
736,T00434,8775,nan,zscale,0,0,0,0
737,T00434,8804,nan,zscale,0,0,0,0
738,T00434,8808,nan,zscale,0,0,0,0
739,T00434,8815,nan,zscale,0,0,0,0
740,T00434,8849,nan,zscale,0,0,0,0
741,T00434,8866,nan,zscale,0,0,0,0
742,T00434,8877,nan,zscale,0,0,0,0
743,T00434,8947,nan,zscale,0,0,0,0
744,T00434,8958,nan,zscale,0,0,0,0
745,T00434,8968,nan,zscale,0,0,0,0
746,T00434,9008,nan,zscale,0,0,0,0
747,T00434,9020,nan,zscale,0,0,0,0
748,T00434,9023,nan,zscale,0,0,0,0
749,T00434,9044,nan,zscale,0,0,0,0
750,T00434,9066,nan,zscale,0,0,0,0
751,T00434,9092,nan,zscale,0,0,0,0
752,T00434,9104,nan,zscale,0,0,0,0
753,T00434,9109,nan,zscale,0,0,0,0
754,T00434,9113,nan,zscale,0,0,0,0
755,T00434,9139,nan,zscale,0,0,0,0
756,T00434,9160,nan,zscale,0,0,0,0
757,T00434,9171,nan,zscale,0,0,0,0
758,T00434,9177,nan,zscale,0,0,0,0
759,T00434,9250,nan,zscale,0,0,0,0
760,T00434,9271,nan,zscale,0,0,0,0
761,T00434,9277,nan,zscale,0,0,0,0
762,T00434,9287,nan,zscale,0,0,0,0
763,T00434,9290,nan,zscale,0,0,0,0
764,T00434,9299,nan,zscale,0,0,0,0
765,T00434,9318,nan,zscale,0,0,0,0
766,T00434,9338,nan,zscale,0,0,0,0
767,T00434,9340,nan,zscale,0,0,0,0
768,T00434,9343,nan,zscale,0,0,0,0
769,T00434,9349,nan,zscale,0,0,0,0
770,T00434,9357,nan,zscale,0,0,0,0
771,T00434,9360,nan,zscale,0,0,0,0
772,T00434,9380,nan,zscale,0,0,0,0
773,T00434,9382,nan,zscale,0,0,0,0
774,T00434,9402,nan,zscale,0,0,0,0
775,T00434,9438,nan,zscale,0,0,0,0
776,T00434,9440,nan,zscale,0,0,0,0
777,T00434,9468,nan,zscale,0,0,0,0
778,T00434,9478,nan,zscale,0,0,0,0
779,T00434,9480,nan,zscale,0,0,0,0
780,T00434,9503,nan,zscale,0,0,0,0
781,T00434,9510,nan,zscale,0,0,0,0
782,T00434,9534,nan,zscale,0,0,0,0
783,T00434,9541,nan,zscale,0,0,0,0
784,T00434,9542,nan,zscale,0,0,0,0
785,T00434,9568,nan,zscale,0,0,0,0
786,T00434,9597,nan,zscale,0,0,0,0
787,T00434,9612,nan,zscale,0,0,0,0
788,T00434,9627,nan,zscale,0,0,0,0
789,T00434,9635,nan,zscale,0,0,0,0
790,T00434,9653,nan,zscale,0,0,0,0
791,T00434,9661,nan,zscale,0,0,0,0
792,T00434,9662,nan,zscale,0,0,0,0
793,T00434,9671,nan,zscale,0,0,0,0
794,T00434,9677,nan,zscale,0,0,0,0
795,T00434,9701,nan,zscale,0,0,0,0
796,T00434,9702,nan,zscale,0,0,0,0
797,T00434,9704,nan,zscale,0,0,0,0
798,T00434,9705,nan,zscale,0,0,0,0
799,T00434,9710,nan,zscale,0,0,0,0
800,T00434,9712,nan,zscale,0,0,0,0
801,T00434,9719,nan,zscale,0,0,0,0
802,T00434,9721,nan,zscale,0,0,0,0
803,T00434,9731,nan,zscale,0,0,0,0
804,T00434,9732,nan,zscale,0,0,0,0
805,T00434,9736,nan,zscale,0,0,0,0
806,T00434,9739,nan,zscale,0,0,0,0
807,T00434,9767,nan,zscale,0,0,0,0
808,T00434,9798,nan,zscale,0,0,0,0
809,T00434,9831,nan,zscale,0,0,0,0
810,T00434,9840,nan,zscale,0,0,0,0
811,T00434,9859,nan,zscale,0,0,0,0
812,T00434,9873,nan,zscale,0,0,0,0
813,T00434,9896,nan,zscale,0,0,0,0
814,T00434,9919,nan,zscale,0,0,0,0
815,T00434,9920,nan,zscale,0,0,0,0
816,T00434,9921,nan,zscale,0,0,0,0
817,T00434,9923,nan,zscale,0,0,0,0
818,T00434,9928,nan,zscale,0,0,0,0
819,T00434,9931,nan,zscale,0,0,0,0
820,T00434,9933,nan,zscale,0,0,0,0
821,T00434,9950,nan,zscale,0,0,0,0
822,T00434,9966,nan,zscale,0,0,0,0
823,T00434,9969,nan,zscale,0,0,0,0
824,T00434,9982,nan,zscale,0,0,0,0
825,T00434,9989,nan,zscale,0,0,0,0
826,T00434,9999,nan,zscale,0,0,0,0
827,T00434,10063,nan,zscale,0,0,0,0
828,T00434,10068,nan,zscale,0,0,0,0
829,T00434,10069,nan,zscale,0,0,0,0
830,T00434,10074,nan,zscale,0,0,0,0
831,T00434,10078,nan,zscale,0,0,0,0
832,T00434,10082,nan,zscale,0,0,0,0
833,T00434,10083,nan,zscale,0,0,0,0
834,T00434,10091,nan,zscale,0,0,0,0
835,T00434,10094,nan,zscale,0,0,0,0
836,T00434,10104,nan,zscale,0,0,0,0
837,T00434,10105,nan,zscale,0,0,0,0
838,T00434,10109,nan,zscale,0,0,0,0
839,T00434,10113,nan,zscale,0,0,0,0
840,T00434,10115,nan,zscale,0,0,0,0
841,T00434,10121,nan,zscale,0,0,0,0
842,T00434,10122,nan,zscale,0,0,0,0
843,T00434,10125,nan,zscale,0,0,0,0
844,T00434,10142,nan,zscale,0,0,0,0
845,T00434,10151,nan,zscale,0,0,0,0
846,T00434,10153,nan,zscale,0,0,0,0
847,T00434,10154,nan,zscale,0,0,0,0
848,T00434,10166,nan,zscale,0,0,0,0
849,T00434,10170,nan,zscale,0,0,0,0
850,T00434,10171,nan,zscale,0,0,0,0
851,T00434,10187,nan,zscale,0,0,0,0
852,T00434,10195,nan,zscale,0,0,0,0
853,T00434,10202,nan,zscale,0,0,0,0
854,T00434,10205,nan,zscale,0,0,0,0
855,T00434,10208,nan,zscale,0,0,0,0
856,T00434,10210,nan,zscale,0,0,0,0
857,T00434,10216,nan,zscale,0,0,0,0
858,T00434,10226,nan,zscale,0,0,0,0
859,T00434,10252,nan,zscale,0,0,0,0
860,T00434,10255,nan,zscale,0,0,0,0
861,T00434,10266,nan,zscale,0,0,0,0
862,T00434,10271,nan,zscale,0,0,0,0
863,T00434,10275,nan,zscale,0,0,0,0
864,T00434,10295,nan,zscale,0,0,0,0
865,T00434,10299,nan,zscale,0,0,0,0
866,T00434,10312,nan,zscale,0,0,0,0
867,T00434,10331,nan,zscale,0,0,0,0
868,T00434,10332,nan,zscale,0,0,0,0
869,T00434,10335,nan,zscale,0,0,0,0
870,T00434,10345,nan,zscale,0,0,0,0
871,T00434,10353,nan,zscale,0,0,0,0
872,T00434,10355,nan,zscale,0,0,0,0
873,T00434,10363,nan,zscale,0,0,0,0
874,T00434,10364,nan,zscale,0,0,0,0
875,T00434,10377,nan,zscale,0,0,0,0
876,T00434,10378,nan,zscale,0,0,0,0
877,T00434,10380,nan,zscale,0,0,0,0
878,T00434,10400,nan,zscale,0,0,0,0
879,T00434,10408,nan,zscale,0,0,0,0
880,T00434,10413,nan,zscale,0,0,0,0
881,T00434,10414,nan,zscale,0,0,0,0
882,T00434,10416,nan,zscale,0,0,0,0
883,T00434,10435,nan,zscale,0,0,0,0
884,T00434,10448,nan,zscale,0,0,0,0
885,T00434,10449,nan,zscale,0,0,0,0
886,T00434,10460,nan,zscale,0,0,0,0
887,T00434,10462,nan,zscale,0,0,0,0
888,T00434,10470,nan,zscale,0,0,0,0
889,T00434,10483,nan,zscale,0,0,0,0
890,T00434,10484,nan,zscale,0,0,0,0
891,T00434,10487,nan,zscale,0,0,0,0
892,T00434,10497,nan,zscale,0,0,0,0
893,T00434,10499,nan,zscale,0,0,0,0
894,T00434,10501,nan,zscale,0,0,0,0
895,T00434,10517,nan,zscale,0,0,0,0
896,T00434,10521,nan,zscale,0,0,0,0
897,T00434,10522,nan,zscale,0,0,0,0
898,T00434,10526,nan,zscale,0,0,0,0
899,T00434,10550,nan,zscale,0,0,0,0
900,T00434,10563,nan,zscale,0,0,0,0
901,T00434,10574,nan,zscale,0,0,0,0
902,T00434,10584,nan,zscale,0,0,0,0
903,T00434,10586,nan,zscale,0,0,0,0
904,T00434,10596,nan,zscale,0,0,0,0
905,T00434,10609,nan,zscale,0,0,0,0
906,T00434,10613,nan,zscale,0,0,0,0
907,T00434,10616,nan,zscale,0,0,0,0
908,T00434,10621,nan,zscale,0,0,0,0
909,T00434,10622,nan,zscale,0,0,0,0
910,T00434,10643,nan,zscale,0,0,0,0
911,T00434,10662,nan,zscale,0,0,0,0
912,T00434,10664,nan,zscale,0,0,0,0
913,T00434,10667,nan,zscale,0,0,0,0
914,T00434,10681,nan,zscale,0,0,0,0
915,T00434,10686,nan,zscale,0,0,0,0
916,T00434,10687,nan,zscale,0,0,0,0
917,T00434,10698,nan,zscale,0,0,0,0
918,T00434,10702,nan,zscale,0,0,0,0
919,T00434,10705,nan,zscale,0,0,0,0
920,T00434,10706,nan,zscale,0,0,0,0
921,T00434,10708,nan,zscale,0,0,0,0
922,T00434,10710,nan,zscale,0,0,0,0
923,T00434,10722,nan,zscale,0,0,0,0
924,T00434,10731,nan,zscale,0,0,0,0
925,T00434,10733,nan,zscale,0,0,0,0
926,T00434,10734,nan,zscale,0,0,0,0
927,T00434,10736,nan,zscale,0,0,0,0
928,T00434,10745,nan,zscale,0,0,0,0
929,T00434,10747,nan,zscale,0,0,0,0
930,T00434,10753,nan,zscale,0,0,0,0
931,T00434,10760,nan,zscale,0,0,0,0
932,T00434,10763,nan,zscale,0,0,0,0
933,T00434,10766,nan,zscale,0,0,0,0
934,T00434,10786,nan,zscale,0,0,0,0
935,T00434,10800,nan,zscale,0,0,0,0
936,T00434,10808,nan,zscale,0,0,0,0
937,T00434,10811,nan,zscale,0,0,0,0
938,T00434,10815,nan,zscale,0,0,0,0
939,T00434,10830,nan,zscale,0,0,0,0
940,T00434,10836,nan,zscale,0,0,0,0
941,T00434,10839,nan,zscale,0,0,0,0
942,T00434,10844,nan,zscale,0,0,0,0
943,T00434,10852,nan,zscale,0,0,0,0
944,T00434,10856,nan,zscale,0,0,0,0
945,T00434,10858,nan,zscale,0,0,0,0
946,T00434,10867,nan,zscale,0,0,0,0
947,T00434,10868,nan,zscale,0,0,0,0
948,T00434,10883,nan,zscale,0,0,0,0
949,T00434,10888,nan,zscale,0,0,0,0
950,T00434,10895,nan,zscale,0,0,0,0
951,T00434,10896,nan,zscale,0,0,0,0
952,T00434,10897,nan,zscale,0,0,0,0
953,T00434,10908,nan,zscale,0,0,0,0
954,T00434,10923,nan,zscale,0,0,0,0
955,T00434,10925,nan,zscale,0,0,0,0
956,T00434,10927,nan,zscale,0,0,0,0
957,T00434,10933,nan,zscale,0,0,0,0
958,T00434,10935,nan,zscale,0,0,0,0
959,T00434,10936,nan,zscale,0,0,0,0
960,T00434,10946,nan,zscale,0,0,0,0
961,T00434,10955,nan,zscale,0,0,0,0
962,T00434,10956,nan,zscale,0,0,0,0
963,T00434,10962,nan,zscale,0,0,0,0
964,T00434,10979,nan,zscale,0,0,0,0
965,T00434,10985,nan,zscale,0,0,0,0
966,T00434,10989,nan,zscale,0,0,0,0
967,T00434,10990,nan,zscale,0,0,0,0
968,T00434,10993,nan,zscale,0,0,0,0
969,T00434,10998,nan,zscale,0,0,0,0
970,T00434,11001,nan,zscale,0,0,0,0
971,T00434,11026,nan,zscale,0,0,0,0
972,T00434,11031,nan,zscale,0,0,0,0
973,T00434,11032,nan,zscale,0,0,0,0
974,T00434,11036,nan,zscale,0,0,0,0
975,T00434,11038,nan,zscale,0,0,0,0
976,T00434,11042,nan,zscale,0,0,0,0
977,T00434,11048,nan,zscale,0,0,0,0
978,T00434,11051,nan,zscale,0,0,0,0
979,T00434,11052,nan,zscale,0,0,0,0
980,T00434,11054,nan,zscale,0,0,0,0
981,T00434,11057,nan,zscale,0,0,0,0
982,T00434,11078,nan,zscale,0,0,0,0
983,T00434,11103,nan,zscale,0,0,0,0
984,T00434,11113,nan,zscale,0,0,0,0
985,T00434,11119,nan,zscale,0,0,0,0
986,T00434,11120,nan,zscale,0,0,0,0
987,T00434,11125,nan,zscale,0,0,0,0
988,T00434,11139,nan,zscale,0,0,0,0
989,T00434,11144,nan,zscale,0,0,0,0
990,T00434,11170,nan,zscale,0,0,0,0
991,T00434,11174,nan,zscale,0,0,0,0
992,T00434,11178,nan,zscale,0,0,0,0
993,T00434,11183,nan,zscale,0,0,0,0
994,T00434,11186,nan,zscale,0,0,0,0
995,T00434,11187,nan,zscale,0,0,0,0
996,T00434,11198,nan,zscale,0,0,0,0
997,T00434,11256,nan,zscale,0,0,0,0
998,T00434,11267,nan,zscale,0,0,0,0
999,T00434,11296,nan,zscale,0,0,0,0
1000,T00434,11297,nan,zscale,0,0,0,0
1001,T00434,11300,nan,zscale,0,0,0,0
1002,T00434,11306,nan,zscale,0,0,0,0
1003,T00434,11309,nan,zscale,0,0,0,0
1004,T00434,11323,nan,zscale,0,0,0,0
1005,T00434,11325,nan,zscale,0,0,0,0
1006,T00434,11329,nan,zscale,0,0,0,0
1007,T00434,11360,nan,zscale,0,0,0,0
1008,T00434,11362,nan,zscale,0,0,0,0
1009,T00434,11364,nan,zscale,0,0,0,0
1010,T00434,11369,nan,zscale,0,0,0,0
1011,T00434,11375,nan,zscale,0,0,0,0
1012,T00434,11376,nan,zscale,0,0,0,0
1013,T00434,11388,nan,zscale,0,0,0,0
1014,T00434,11399,nan,zscale,0,0,0,0
1015,T00434,11402,nan,zscale,0,0,0,0
1016,T00434,11416,nan,zscale,0,0,0,0
1017,T00434,11423,nan,zscale,0,0,0,0
1018,T00434,11434,nan,zscale,0,0,0,0
1019,T00434,11451,nan,zscale,0,0,0,0
1020,T00434,11453,nan,zscale,0,0,0,0
1021,T00434,11461,nan,zscale,0,0,0,0
1022,T00434,11464,nan,zscale,0,0,0,0
1023,T00434,11467,nan,zscale,0,0,0,0
1024,T00434,11468,nan,zscale,0,0,0,0
1025,T00434,11518,nan,zscale,0,0,0,0
1026,T00434,11520,nan,zscale,0,0,0,0
1027,T00434,11544,nan,zscale,0,0,0,0
1028,T00434,11551,nan,zscale,0,0,0,0
1029,T00434,11559,nan,zscale,0,0,0,0
1030,T00434,11586,nan,zscale,0,0,0,0
1031,T00434,11590,nan,zscale,0,0,0,0
1032,T00434,11601,nan,zscale,0,0,0,0
1033,T00434,11607,nan,zscale,0,0,0,0
1034,T00434,11619,nan,zscale,0,0,0,0
1035,T00434,11661,nan,zscale,0,0,0,0
1036,T00434,11663,nan,zscale,0,0,0,0
1037,T00434,11665,nan,zscale,0,0,0,0
1038,T00434,11669,nan,zscale,0,0,0,0
1039,T00434,11672,nan,zscale,0,0,0,0
1040,T00434,11674,nan,zscale,0,0,0,0
1041,T00434,11676,nan,zscale,0,0,0,0
1042,T00434,11677,nan,zscale,0,0,0,0
1043,T00434,11727,nan,zscale,0,0,0,0
1044,T00434,11732,nan,zscale,0,0,0,0
1045,T00434,11735,nan,zscale,0,0,0,0
1046,T00434,11748,nan,zscale,0,0,0,0
1047,T00434,11753,nan,zscale,0,0,0,0
1048,T00434,11756,nan,zscale,0,0,0,0
1049,T00434,11757,nan,zscale,0,0,0,0
1050,T00434,11781,nan,zscale,0,0,0,0
1051,T00434,11786,nan,zscale,0,0,0,0
1052,T00434,11789,nan,zscale,0,0,0,0
1053,T00434,11790,nan,zscale,0,0,0,0
1054,T00434,11797,nan,zscale,0,0,0,0
1055,T00434,11799,nan,zscale,0,0,0,0
1056,T00434,11800,nan,zscale,0,0,0,0
1057,T00434,11802,nan,zscale,0,0,0,0
1058,T00434,11804,nan,zscale,0,0,0,0
1059,T00434,11811,nan,zscale,0,0,0,0
1060,T00434,11814,nan,zscale,0,0,0,0
1061,T00434,11834,nan,zscale,0,0,0,0
1062,T00434,11839,nan,zscale,0,0,0,0
1063,T00434,11841,nan,zscale,0,0,0,0
1064,T00434,11844,nan,zscale,0,0,0,0
1065,T00434,11855,nan,zscale,0,0,0,0
1066,T00434,11858,nan,zscale,0,0,0,0
1067,T00434,11860,nan,zscale,0,0,0,0
1068,T00434,11868,nan,zscale,0,0,0,0
1069,T00434,11870,nan,zscale,0,0,0,0
1070,T00434,11886,nan,zscale,0,0,0,0
1071,T00434,11891,nan,zscale,0,0,0,0
1072,T00434,11893,nan,zscale,0,0,0,0
1073,T00434,11896,nan,zscale,0,0,0,0
1074,T00434,11898,nan,zscale,0,0,0,0
1075,T00434,11901,nan,zscale,0,0,0,0
1076,T00434,11902,nan,zscale,0,0,0,0
1077,T00434,11903,nan,zscale,0,0,0,0
1078,T00434,11907,nan,zscale,0,0,0,0
1079,T00434,11913,nan,zscale,0,0,0,0
1080,T00434,11916,nan,zscale,0,0,0,0
1081,T00434,11921,nan,zscale,0,0,0,0
1082,T00434,11937,nan,zscale,0,0,0,0
1083,T00434,11943,nan,zscale,0,0,0,0
1084,T00434,11945,nan,zscale,0,0,0,0
1085,T00434,11962,nan,zscale,0,0,0,0
1086,T00434,11964,nan,zscale,0,0,0,0
1087,T00434,11976,nan,zscale,0,0,0,0
1088,T00434,11978,nan,zscale,0,0,0,0
1089,T00434,11984,nan,zscale,0,0,0,0
1090,T00434,12012,nan,zscale,0,0,0,0
1091,T00434,12017,nan,zscale,0,0,0,0
1092,T00434,12018,nan,zscale,0,0,0,0
1093,T00434,12026,nan,zscale,0,0,0,0
1094,T00434,12034,nan,zscale,0,0,0,0
1095,T00434,12042,nan,zscale,0,0,0,0
1096,T00434,12048,nan,zscale,0,0,0,0
1097,T00434,12059,nan,zscale,0,0,0,0
1098,T00434,12063,nan,zscale,0,0,0,0
1099,T00434,12064,nan,zscale,0,0,0,0
1100,T00434,12071,nan,zscale,0,0,0,0
1101,T00434,12093,nan,zscale,0,0,0,0
1102,T00434,12099,nan,zscale,0,0,0,0
1103,T00434,12100,nan,zscale,0,0,0,0
1104,T00434,12101,nan,zscale,0,0,0,0
1105,T00434,12107,nan,zscale,0,0,0,0
1106,T00434,12110,nan,zscale,0,0,0,0
1107,T00434,12115,nan,zscale,0,0,0,0
1108,T00434,12120,nan,zscale,0,0,0,0
1109,T00434,12125,nan,zscale,0,0,0,0
1110,T00434,12132,nan,zscale,0,0,0,0
1111,T00434,12135,nan,zscale,0,0,0,0
1112,T00434,12144,nan,zscale,0,0,0,0
1113,T00434,12148,nan,zscale,0,0,0,0
1114,T00434,12153,nan,zscale,0,0,0,0
1115,T00434,12154,nan,zscale,0,0,0,0
1116,T00434,12166,nan,zscale,0,0,0,0
1117,T00434,12176,nan,zscale,0,0,0,0
1118,T00434,12180,nan,zscale,0,0,0,0
1119,T00434,12181,nan,zscale,0,0,0,0
1120,T00434,12184,nan,zscale,0,0,0,0
1121,T00434,12193,nan,zscale,0,0,0,0
1122,T00434,12196,nan,zscale,0,0,0,0
1123,T00434,12197,nan,zscale,0,0,0,0
1124,T00434,12202,nan,zscale,0,0,0,0
1125,T00434,12208,nan,zscale,0,0,0,0
1126,T00434,12209,nan,zscale,0,0,0,0
1127,T00434,12213,nan,zscale,0,0,0,0
1128,T00434,12218,nan,zscale,0,0,0,0
1129,T00434,12220,nan,zscale,0,0,0,0
1130,T00434,12223,nan,zscale,0,0,0,0
1131,T00434,12236,nan,zscale,0,0,0,0
1132,T00434,12238,nan,zscale,0,0,0,0
1133,T00434,12245,nan,zscale,0,0,0,0
1134,T00434,12254,nan,zscale,0,0,0,0
1135,T00434,12255,nan,zscale,0,0,0,0
1136,T00434,12262,nan,zscale,0,0,0,0
1137,T00434,12267,nan,zscale,0,0,0,0
1138,T00434,12276,nan,zscale,0,0,0,0
1139,T00434,12277,nan,zscale,0,0,0,0
1140,T00434,12280,nan,zscale,0,0,0,0
1141,T00434,12289,nan,zscale,0,0,0,0
1142,T00434,12301,nan,zscale,0,0,0,0
1143,T00434,12304,nan,zscale,0,0,0,0
1144,T00434,12325,nan,zscale,0,0,0,0
1145,T00434,12335,nan,zscale,0,0,0,0
1146,T00434,12338,nan,zscale,0,0,0,0
1147,T00434,12341,nan,zscale,0,0,0,0
1148,T00434,12352,nan,zscale,0,0,0,0
